state_of_location,date,power_generated,overall_safety_score
Arkansas Nuclear 1,2007-01-01,642145,-0.034647666058249316
Arkansas Nuclear 1,2007-02-01,579996,-0.0329993236724733
Arkansas Nuclear 1,2007-03-01,631611,-0.03794435082980134
Arkansas Nuclear 1,2007-04-01,425625,-0.14874512149141383
Arkansas Nuclear 1,2007-05-01,233279,-0.15175728794895887
Arkansas Nuclear 1,2007-06-01,610804,-0.14681226079163084
Arkansas Nuclear 1,2007-07-01,629284,-0.11535778539197596
Arkansas Nuclear 1,2007-08-01,623738,-0.11381933249858502
Arkansas Nuclear 1,2007-09-01,610379,-0.11228087960519408
Arkansas Nuclear 1,2007-10-01,634652,-0.016026116305423145
Arkansas Nuclear 1,2007-11-01,620327,-0.02064147498559598
Arkansas Nuclear 1,2007-12-01,640967,-0.026795286559159755
Arkansas Nuclear 1,2008-01-01,640210,0.07101633172180793
Arkansas Nuclear 1,2008-02-01,332640,0.05319134823460882
Arkansas Nuclear 1,2008-03-01,639812,0.07563169040198077
Arkansas Nuclear 1,2008-04-01,611739,0.12116979135917766
Arkansas Nuclear 1,2008-05-01,611473,0.1266871516992492
Arkansas Nuclear 1,2008-06-01,610763,0.12976405748603112
Arkansas Nuclear 1,2008-07-01,626182,0.04317072732944758
Arkansas Nuclear 1,2008-08-01,625966,0.04163227443605664
Arkansas Nuclear 1,2008-09-01,612739,0.04163227443605664
Arkansas Nuclear 1,2008-10-01,514485,-0.0752894966874829
Arkansas Nuclear 1,2008-11-01,-3267,-0.07659536543209605
Arkansas Nuclear 1,2008-12-01,290481,-0.049241147880516034
Arkansas Nuclear 1,2009-01-01,640046,-0.21223310171537546
Arkansas Nuclear 1,2009-02-01,423433,-0.20146393146163885
Arkansas Nuclear 1,2009-03-01,627953,-0.19531011988807506
Arkansas Nuclear 1,2009-04-01,602624,-0.21719369366322058
Arkansas Nuclear 1,2009-05-01,637687,-0.21565524076982964
Arkansas Nuclear 1,2009-06-01,607732,-0.22334750523678437
Arkansas Nuclear 1,2009-07-01,626572,-0.38787622959148393
Arkansas Nuclear 1,2009-08-01,627476,-0.3663378890840107
Arkansas Nuclear 1,2009-09-01,611643,-0.36326098329722883
Arkansas Nuclear 1,2009-10-01,637117,-0.2763470338557671
Arkansas Nuclear 1,2009-11-01,619993,-0.24865488177473008
Arkansas Nuclear 1,2009-12-01,639821,-0.26865476938881233
Arkansas Nuclear 2,2007-01-01,595300,-0.24192601194725313
Arkansas Nuclear 2,2007-02-01,644844,-0.24192601194725313
Arkansas Nuclear 2,2007-03-01,749928,-0.24192601194725313
Arkansas Nuclear 2,2007-04-01,716988,-0.10909582982811557
Arkansas Nuclear 2,2007-05-01,746214,-0.10909582982811557
Arkansas Nuclear 2,2007-06-01,720064,-0.10909582982811557
Arkansas Nuclear 2,2007-07-01,742975,-0.11014835066379512
Arkansas Nuclear 2,2007-08-01,739436,-0.11014835066379512
Arkansas Nuclear 2,2007-09-01,717678,-0.11014835066379512
Arkansas Nuclear 2,2007-10-01,748446,-0.019507116010440015
Arkansas Nuclear 2,2007-11-01,728510,-0.019507116010440015
Arkansas Nuclear 2,2007-12-01,752912,-0.019507116010440015
Arkansas Nuclear 2,2008-01-01,752554,0.13279064460256038
Arkansas Nuclear 2,2008-02-01,617922,0.13279064460256038
Arkansas Nuclear 2,2008-03-01,368942,0.13279064460256038
Arkansas Nuclear 2,2008-04-01,441150,0.22719197880027758
Arkansas Nuclear 2,2008-05-01,747647,0.22719197880027758
Arkansas Nuclear 2,2008-06-01,719892,0.22719197880027758
Arkansas Nuclear 2,2008-07-01,708464,0.028241720521570497
Arkansas Nuclear 2,2008-08-01,743225,0.028241720521570497
Arkansas Nuclear 2,2008-09-01,722492,0.028241720521570497
Arkansas Nuclear 2,2008-10-01,750125,0.08410418977280719
Arkansas Nuclear 2,2008-11-01,729206,0.08410418977280719
Arkansas Nuclear 2,2008-12-01,753249,0.07704837653934468
Arkansas Nuclear 2,2009-01-01,659922,-0.14337324325125472
Arkansas Nuclear 2,2009-02-01,637933,-0.08692673738355466
Arkansas Nuclear 2,2009-03-01,635241,-0.18172921520534913
Arkansas Nuclear 2,2009-04-01,725073,-0.0750730808118188
Arkansas Nuclear 2,2009-05-01,746971,-0.09072316017213475
Arkansas Nuclear 2,2009-06-01,716538,-0.11189059987252228
Arkansas Nuclear 2,2009-07-01,741173,-0.2322265359952406
Arkansas Nuclear 2,2009-08-01,739567,-0.2533939756956281
Arkansas Nuclear 2,2009-09-01,110710,-0.16261469116251953
Arkansas Nuclear 2,2009-10-01,749238,-0.19713771629215093
Arkansas Nuclear 2,2009-11-01,728061,-0.19559926339876
Arkansas Nuclear 2,2009-12-01,677442,-0.19559926339876
Beaver Valley 1,2007-01-01,645562,0.006405305918953652
Beaver Valley 1,2007-02-01,574535,0.006405305918953652
Beaver Valley 1,2007-03-01,633131,-0.006781433167254447
Beaver Valley 1,2007-04-01,658628,0.07760711093077144
Beaver Valley 1,2007-05-01,669428,0.07925545331654744
Beaver Valley 1,2007-06-01,612708,0.08090379570232345
Beaver Valley 1,2007-07-01,669518,0.12780801463340555
Beaver Valley 1,2007-08-01,664333,0.12319265595323271
Beaver Valley 1,2007-09-01,466173,0.12780801463340555
Beaver Valley 1,2007-10-01,122788,0.13937764902142105
Beaver Valley 1,2007-11-01,657835,0.140916101914812
Beaver Valley 1,2007-12-01,683023,0.140916101914812
Beaver Valley 1,2008-01-01,682171,0.13354105337611166
Beaver Valley 1,2008-02-01,606063,0.14213531950296512
Beaver Valley 1,2008-03-01,667047,0.13200260048272072
Beaver Valley 1,2008-04-01,655921,0.1871977156161547
Beaver Valley 1,2008-05-01,677204,0.20719760323023698
Beaver Valley 1,2008-06-01,647844,0.19488998008310943
Beaver Valley 1,2008-07-01,666932,0.24315479312909763
Beaver Valley 1,2008-08-01,671201,0.25392396338283424
Beaver Valley 1,2008-09-01,650941,0.2554624162762252
Beaver Valley 1,2008-10-01,679029,0.22585482767146753
Beaver Valley 1,2008-11-01,658685,0.2243163747780766
Beaver Valley 1,2008-12-01,681900,0.2273932805648585
Beaver Valley 1,2009-01-01,682850,0.19968716793888658
Beaver Valley 1,2009-02-01,615784,0.20674298117234907
Beaver Valley 1,2009-03-01,679973,0.19968716793888658
Beaver Valley 1,2009-04-01,387088,0.20137803024991743
Beaver Valley 1,2009-05-01,193442,0.028434854956639433
Beaver Valley 1,2009-06-01,651093,0.20843384348337995
Beaver Valley 1,2009-07-01,671288,0.18604660906545933
Beaver Valley 1,2009-08-01,662933,0.1845081561720684
Beaver Valley 1,2009-09-01,652547,0.1814312503852865
Beaver Valley 1,2009-10-01,679681,0.2225541431715912
Beaver Valley 1,2009-11-01,658560,0.22101569027820026
Beaver Valley 1,2009-12-01,682245,0.2225541431715912
Beaver Valley 2,2007-01-01,640291,-0.23740200224232388
Beaver Valley 2,2007-02-01,579519,-0.24355581381588767
Beaver Valley 2,2007-03-01,628309,-0.23740200224232388
Beaver Valley 2,2007-04-01,620948,-0.023636131321245264
Beaver Valley 2,2007-05-01,639344,-0.02517458421463621
Beaver Valley 2,2007-06-01,612088,-0.02517458421463621
Beaver Valley 2,2007-07-01,631184,0.01873897038578468
Beaver Valley 2,2007-08-01,617218,0.01873897038578468
Beaver Valley 2,2007-09-01,608830,0.020277423279175626
Beaver Valley 2,2007-10-01,634354,0.14451368338975376
Beaver Valley 2,2007-11-01,623607,0.1460521362831447
Beaver Valley 2,2007-12-01,647510,0.14451368338975376
Beaver Valley 2,2008-01-01,646210,0.1469925981426615
Beaver Valley 2,2008-02-01,605312,0.1408387865690977
Beaver Valley 2,2008-03-01,646754,0.1469925981426615
Beaver Valley 2,2008-04-01,255348,0.2291413812168758
Beaver Valley 2,2008-05-01,115297,0.23773564734372926
Beaver Valley 2,2008-06-01,636425,0.23773564734372926
Beaver Valley 2,2008-07-01,659645,0.1867316557226171
Beaver Valley 2,2008-08-01,662478,0.18827010861600804
Beaver Valley 2,2008-09-01,605618,0.18827010861600804
Beaver Valley 2,2008-10-01,566832,0.06470268676035638
Beaver Valley 2,2008-11-01,652227,0.06470268676035638
Beaver Valley 2,2008-12-01,674052,0.06624113965374732
Beaver Valley 2,2009-01-01,675036,0.04336929073151756
Beaver Valley 2,2009-02-01,600239,0.04490774362490851
Beaver Valley 2,2009-03-01,674613,0.04183083783812662
Beaver Valley 2,2009-04-01,650789,0.09698695006128547
Beaver Valley 2,2009-05-01,667859,0.09544849716789451
Beaver Valley 2,2009-06-01,643556,0.09698695006128547
Beaver Valley 2,2009-07-01,663867,0.09012804522875116
Beaver Valley 2,2009-08-01,659169,0.09564540556882271
Beaver Valley 2,2009-09-01,644847,0.09718385846221367
Beaver Valley 2,2009-10-01,221012,0.11304973255591057
Beaver Valley 2,2009-11-01,31104,0.08012238485614495
Beaver Valley 2,2009-12-01,661870,0.11856709289598213
Braidwood 1,2007-01-01,898548,0.7148858724195123
Braidwood 1,2007-02-01,810477,0.7148858724195123
Braidwood 1,2007-03-01,893089,0.7148858724195123
Braidwood 1,2007-04-01,865887,0.797889739664066
Braidwood 1,2007-05-01,887794,0.797889739664066
Braidwood 1,2007-06-01,783062,0.797889739664066
Braidwood 1,2007-07-01,875720,0.7553968763834231
Braidwood 1,2007-08-01,872494,0.7553968763834231
Braidwood 1,2007-09-01,837589,0.7553968763834231
Braidwood 1,2007-10-01,88342,0.8424074416514584
Braidwood 1,2007-11-01,815649,0.8424074416514584
Braidwood 1,2007-12-01,898033,0.8424074416514584
Braidwood 1,2008-01-01,857385,0.7435518595467561
Braidwood 1,2008-02-01,822306,0.7435518595467561
Braidwood 1,2008-03-01,898207,0.7435518595467561
Braidwood 1,2008-04-01,867483,0.46670406056910174
Braidwood 1,2008-05-01,894534,0.46670406056910174
Braidwood 1,2008-06-01,853727,0.46670406056910174
Braidwood 1,2008-07-01,877374,0.3471532229388766
Braidwood 1,2008-08-01,877276,0.3471532229388766
Braidwood 1,2008-09-01,854130,0.3471532229388766
Braidwood 1,2008-10-01,894244,0.3742091993238172
Braidwood 1,2008-11-01,869100,0.3742091993238172
Braidwood 1,2008-12-01,897178,0.3742091993238172
Braidwood 1,2009-01-01,897694,0.1809903276483179
Braidwood 1,2009-02-01,811318,0.1809903276483179
Braidwood 1,2009-03-01,830976,0.1809903276483179
Braidwood 1,2009-04-01,274969,0.1150545924643149
Braidwood 1,2009-05-01,886710,0.1150545924643149
Braidwood 1,2009-06-01,852446,0.1150545924643149
Braidwood 1,2009-07-01,880664,0.03205823537071252
Braidwood 1,2009-08-01,880350,0.03205823537071252
Braidwood 1,2009-09-01,851053,0.03205823537071252
Braidwood 1,2009-10-01,895376,-0.1179932658128198
Braidwood 1,2009-11-01,867544,-0.1179932658128198
Braidwood 1,2009-12-01,897152,-0.1179932658128198
Browns Ferry 1,2007-01-01,0,0.2525135468887419
Browns Ferry 1,2007-02-01,0,0.2525135468887419
Browns Ferry 1,2007-03-01,0,0.2525135468887419
Browns Ferry 1,2007-04-01,0,-0.29409083069689906
Browns Ferry 1,2007-05-01,0,-0.36237414955645736
Browns Ferry 1,2007-06-01,480112,-0.27313271241905596
Browns Ferry 1,2007-07-01,769553,-1.2646466615206586
Browns Ferry 1,2007-08-01,660191,-1.249262132586749
Browns Ferry 1,2007-09-01,698376,-1.2569543970537038
Browns Ferry 1,2007-10-01,621712,-1.2097132865251699
Browns Ferry 1,2007-11-01,481990,-1.2071491983695184
Browns Ferry 1,2007-12-01,823343,-1.2302259917703826
Browns Ferry 1,2008-01-01,808012,-0.8565589139464542
Browns Ferry 1,2008-02-01,770121,-0.7539953877203913
Browns Ferry 1,2008-03-01,818210,-0.7616876521873459
Browns Ferry 1,2008-04-01,772102,-0.5826302325624774
Browns Ferry 1,2008-05-01,788180,-0.5892236021055813
Browns Ferry 1,2008-06-01,763820,-0.6024103411917895
Browns Ferry 1,2008-07-01,782506,-0.5371699754404392
Browns Ferry 1,2008-08-01,594148,-0.5388183178262153
Browns Ferry 1,2008-09-01,770587,-0.6064003556430317
Browns Ferry 1,2008-10-01,622624,-0.43875260948506306
Browns Ferry 1,2008-11-01,-2412,-0.3509057467379352
Browns Ferry 1,2008-12-01,702841,-0.38106062598290263
Browns Ferry 1,2009-01-01,822682,-0.4346511220262811
Browns Ferry 1,2009-02-01,423815,-0.40498095908231285
Browns Ferry 1,2009-03-01,409778,-0.4115743286254169
Browns Ferry 1,2009-04-01,792288,-0.3962686842927932
Browns Ferry 1,2009-05-01,807259,-0.3979170266785692
Browns Ferry 1,2009-06-01,762088,-0.39956536906434525
Browns Ferry 1,2009-07-01,786827,-0.3678120949292859
Browns Ferry 1,2009-08-01,783852,-0.37275712208661393
Browns Ferry 1,2009-09-01,768752,-0.3628670677719579
Browns Ferry 1,2009-10-01,813447,-0.42623688969787055
Browns Ferry 1,2009-11-01,792328,-0.4212918625405425
Browns Ferry 1,2009-12-01,795589,-0.4542587102560628
Browns Ferry 2,2007-01-01,723254,-0.1474533270961054
Browns Ferry 2,2007-02-01,396393,-0.13426658800989733
Browns Ferry 2,2007-03-01,-703,-0.054950206781260905
Browns Ferry 2,2007-04-01,215345,-0.3986171390212841
Browns Ferry 2,2007-05-01,826429,-0.36932042055819936
Browns Ferry 2,2007-06-01,785166,-0.3759137901013034
Browns Ferry 2,2007-07-01,808707,-0.3527903349192501
Browns Ferry 2,2007-08-01,588779,-0.3574056935994229
Browns Ferry 2,2007-09-01,787259,-0.3527903349192501
Browns Ferry 2,2007-10-01,818190,-0.33432681315430973
Browns Ferry 2,2007-11-01,813471,-0.33432681315430973
Browns Ferry 2,2007-12-01,843637,-0.3327883602609188
Browns Ferry 2,2008-01-01,829911,-0.18212221073433835
Browns Ferry 2,2008-02-01,793585,-0.18212221073433835
Browns Ferry 2,2008-03-01,842203,-0.18212221073433835
Browns Ferry 2,2008-04-01,807680,0.14587092472249247
Browns Ferry 2,2008-05-01,827682,0.14587092472249247
Browns Ferry 2,2008-06-01,772732,0.1443324718291015
Browns Ferry 2,2008-07-01,803305,-0.1018728927077584
Browns Ferry 2,2008-08-01,788478,-0.10341134560114935
Browns Ferry 2,2008-09-01,606560,-0.1018728927077584
Browns Ferry 2,2008-10-01,700443,-0.17647323158116396
Browns Ferry 2,2008-11-01,816555,-0.17647323158116396
Browns Ferry 2,2008-12-01,840783,-0.19185776051507342
Browns Ferry 2,2009-01-01,839178,-0.3299263993689033
Browns Ferry 2,2009-02-01,587430,-0.24992684891257413
Browns Ferry 2,2009-03-01,839252,-0.2514653018059651
Browns Ferry 2,2009-04-01,644652,-0.3369055929287672
Browns Ferry 2,2009-05-01,0,-0.2975089907685506
Browns Ferry 2,2009-06-01,134728,-0.45904654457459976
Browns Ferry 2,2009-07-01,800243,-0.3770862613277192
Browns Ferry 2,2009-08-01,812904,-0.37862471422111016
Browns Ferry 2,2009-09-01,770502,-0.37247090264754634
Browns Ferry 2,2009-10-01,715274,-0.3647476258784639
Browns Ferry 2,2009-11-01,820468,-0.36782453166524576
Browns Ferry 2,2009-12-01,843878,-0.3693629845586367
Browns Ferry 3,2007-01-01,837670,-0.19016802730984178
Browns Ferry 3,2007-02-01,626543,-0.19016802730984178
Browns Ferry 3,2007-03-01,832406,-0.19016802730984178
Browns Ferry 3,2007-04-01,805814,-0.3656070883111145
Browns Ferry 3,2007-05-01,824451,-0.3656070883111145
Browns Ferry 3,2007-06-01,780288,-0.3656070883111145
Browns Ferry 3,2007-07-01,794663,-0.2976037852846379
Browns Ferry 3,2007-08-01,742522,-0.2976037852846379
Browns Ferry 3,2007-09-01,602433,-0.2976037852846379
Browns Ferry 3,2007-10-01,816110,-0.367040716194651
Browns Ferry 3,2007-11-01,774919,-0.367040716194651
Browns Ferry 3,2007-12-01,648237,-0.367040716194651
Browns Ferry 3,2008-01-01,255798,-0.4012758251440478
Browns Ferry 3,2008-02-01,760111,-0.4012758251440478
Browns Ferry 3,2008-03-01,398785,-0.4012758251440478
Browns Ferry 3,2008-04-01,-1826,-0.18656739863792884
Browns Ferry 3,2008-05-01,339153,-0.24485855854683594
Browns Ferry 3,2008-06-01,789755,-0.24485855854683594
Browns Ferry 3,2008-07-01,726873,-0.42633376285542873
Browns Ferry 3,2008-08-01,758138,-0.42633376285542873
Browns Ferry 3,2008-09-01,794211,-0.42633376285542873
Browns Ferry 3,2008-10-01,828355,-0.3525711709597979
Browns Ferry 3,2008-11-01,803675,-0.3525711709597979
Browns Ferry 3,2008-12-01,845732,-0.3525711709597979
Browns Ferry 3,2009-01-01,834055,-0.19988885971364137
Browns Ferry 3,2009-02-01,762132,-0.19988885971364137
Browns Ferry 3,2009-03-01,836318,-0.19988885971364137
Browns Ferry 3,2009-04-01,782245,-0.14101149388265594
Browns Ferry 3,2009-05-01,830566,-0.14245379347020995
Browns Ferry 3,2009-06-01,768105,-0.14101149388265594
Browns Ferry 3,2009-07-01,804661,-0.16718167645632406
Browns Ferry 3,2009-08-01,682438,-0.16718167645632406
Browns Ferry 3,2009-09-01,567242,-0.17150857521898608
Browns Ferry 3,2009-10-01,659588,-0.6470357467844986
Browns Ferry 3,2009-11-01,809748,-0.44799840370204524
Browns Ferry 3,2009-12-01,838315,-0.44799840370204524
Brunswick 1,2007-01-01,717820,-0.28889774388570305
Brunswick 1,2007-02-01,654219,-0.28889774388570305
Brunswick 1,2007-03-01,719722,-0.30043614058613516
Brunswick 1,2007-04-01,549513,-0.32118003136156864
Brunswick 1,2007-05-01,706345,-0.32694922971178464
Brunswick 1,2007-06-01,683339,-0.33356405461815575
Brunswick 1,2007-07-01,710056,-0.42686241826900334
Brunswick 1,2007-08-01,692078,-0.42686241826900334
Brunswick 1,2007-09-01,334252,-0.4384008149694354
Brunswick 1,2007-10-01,715442,-0.20968393147100478
Brunswick 1,2007-11-01,698196,-0.20968393147100478
Brunswick 1,2007-12-01,700923,-0.16497264425683045
Brunswick 1,2008-01-01,713800,-0.2219610611761123
Brunswick 1,2008-02-01,649397,-0.22773025952632833
Brunswick 1,2008-03-01,286778,-0.2167885358572952
Brunswick 1,2008-04-01,7406,-0.2761097747911335
Brunswick 1,2008-05-01,704958,-0.2739971518634129
Brunswick 1,2008-06-01,686283,-0.2566895568127648
Brunswick 1,2008-07-01,707636,-0.255134423745371
Brunswick 1,2008-08-01,702990,-0.249365225395155
Brunswick 1,2008-09-01,689112,-0.26090362209558704
Brunswick 1,2008-10-01,716845,-0.5826031289069195
Brunswick 1,2008-11-01,452952,-0.5883723272571355
Brunswick 1,2008-12-01,712475,-0.5710647322064873
Brunswick 1,2009-01-01,719187,-0.7041830631371737
Brunswick 1,2009-02-01,630842,-0.7041830631371737
Brunswick 1,2009-03-01,703593,-0.7099522614873898
Brunswick 1,2009-04-01,691620,-0.7012177203996897
Brunswick 1,2009-05-01,703953,-0.7012177203996897
Brunswick 1,2009-06-01,679293,-0.7069869187499057
Brunswick 1,2009-07-01,697753,-0.4749641226346094
Brunswick 1,2009-08-01,679296,-0.4856568927788864
Brunswick 1,2009-09-01,445366,-0.4856568927788864
Brunswick 1,2009-10-01,673715,-0.8134645441417451
Brunswick 1,2009-11-01,687861,-0.8319259788624365
Brunswick 1,2009-12-01,710188,-0.8411566962227821
Brunswick 2,2007-01-01,697731,-0.4380116201856846
Brunswick 2,2007-02-01,636309,-0.44557142007868017
Brunswick 2,2007-03-01,36594,-0.42385845074958506
Brunswick 2,2007-04-01,255131,-0.2831403069464391
Brunswick 2,2007-05-01,703179,-0.2831403069464391
Brunswick 2,2007-06-01,673524,-0.30581970662542574
Brunswick 2,2007-07-01,698194,-0.015032031909954264
Brunswick 2,2007-08-01,695545,-0.02355826215284131
Brunswick 2,2007-09-01,656626,-0.015998462259845754
Brunswick 2,2007-10-01,701943,-0.19615070712999794
Brunswick 2,2007-11-01,676160,-0.18199753769389831
Brunswick 2,2007-12-01,709322,-0.18859090723700236
Brunswick 2,2008-01-01,705183,-0.28713155234892906
Brunswick 2,2008-02-01,662926,-0.27860532210604205
Brunswick 2,2008-03-01,638070,-0.2861651219990376
Brunswick 2,2008-04-01,676182,-0.26551533042441455
Brunswick 2,2008-05-01,697370,-0.24283593074542792
Brunswick 2,2008-06-01,662438,-0.25892196088131053
Brunswick 2,2008-07-01,691106,-0.31001580697952036
Brunswick 2,2008-08-01,658231,-0.32882948525894096
Brunswick 2,2008-09-01,566245,-0.32223611571583693
Brunswick 2,2008-10-01,699951,-0.4567735435089642
Brunswick 2,2008-11-01,491759,-0.4340941438299776
Brunswick 2,2008-12-01,704777,-0.40675423530766985
Brunswick 2,2009-01-01,696451,-0.4261242104228308
Brunswick 2,2009-02-01,604133,-0.4195308408797267
Brunswick 2,2009-03-01,-3057,-0.2755170516449146
Brunswick 2,2009-04-01,8812,-0.5027470339022491
Brunswick 2,2009-05-01,613351,-0.507790062077224
Brunswick 2,2009-06-01,611706,-0.5087564924271155
Brunswick 2,2009-07-01,693644,-0.49060242126128917
Brunswick 2,2009-08-01,686770,-0.4830426213682936
Brunswick 2,2009-09-01,449456,-0.4830426213682936
Brunswick 2,2009-10-01,663363,-0.598574160057769
Brunswick 2,2009-11-01,676898,-0.5722006818853528
Brunswick 2,2009-12-01,705613,-0.5722006818853528
Byron 1,2007-01-01,890394,0.3518020018512287
Byron 1,2007-02-01,803341,0.3458905443440092
Byron 1,2007-03-01,881896,0.3534503442370047
Byron 1,2007-04-01,857682,0.3700619650832995
Byron 1,2007-05-01,878538,0.36415050757608
Byron 1,2007-06-01,847411,0.365798849961856
Byron 1,2007-07-01,874591,0.37589616914985446
Byron 1,2007-08-01,870117,0.37589616914985446
Byron 1,2007-09-01,846823,0.3844904352767079
Byron 1,2007-10-01,536772,0.3069509466665384
Byron 1,2007-11-01,849456,0.2882239615194405
Byron 1,2007-12-01,887143,0.2998951334330759
Byron 1,2008-01-01,886795,-0.20633977644684634
Byron 1,2008-02-01,829923,-0.20633977644684634
Byron 1,2008-03-01,649419,-0.2219898558071623
Byron 1,2008-04-01,420548,-0.13770988231276912
Byron 1,2008-05-01,883691,-0.13463297652598724
Byron 1,2008-06-01,847574,-0.13617142941937818
Byron 1,2008-07-01,869921,-0.10534863675177851
Byron 1,2008-08-01,873407,-0.11457935411212417
Byron 1,2008-09-01,848725,-0.10688708964516945
Byron 1,2008-10-01,882199,-0.03703219105198704
Byron 1,2008-11-01,856052,-0.03703219105198704
Byron 1,2008-12-01,885108,-0.03703219105198704
Byron 1,2009-01-01,885746,0.1804654905473404
Byron 1,2009-02-01,785272,0.17892703765394946
Byron 1,2009-03-01,888217,0.1804654905473404
Byron 1,2009-04-01,855433,0.12960065784299893
Byron 1,2009-05-01,877275,0.12960065784299893
Byron 1,2009-06-01,841007,0.12960065784299893
Byron 1,2009-07-01,868307,0.07354805140317562
Byron 1,2009-08-01,870587,0.07354805140317562
Byron 1,2009-09-01,355761,0.07354805140317562
Byron 1,2009-10-01,634399,0.10106275289215022
Byron 1,2009-11-01,859127,0.10106275289215022
Byron 1,2009-12-01,888254,0.10106275289215022
Byron 2,2007-01-01,866928,-0.34284624552696774
Byron 2,2007-02-01,781840,-0.35370273019151527
Byron 2,2007-03-01,835334,-0.3461429302985197
Byron 2,2007-04-01,12871,-0.2523048560206072
Byron 2,2007-05-01,725328,-0.2588982255637113
Byron 2,2007-06-01,829980,-0.25724988317793523
Byron 2,2007-07-01,855869,-0.06079697815212134
Byron 2,2007-08-01,855635,-0.06079697815212134
Byron 2,2007-09-01,833558,-0.07400660295914763
Byron 2,2007-10-01,531639,-0.12245311641803994
Byron 2,2007-11-01,831330,-0.12027821229115677
Byron 2,2007-12-01,868291,-0.10860704037752145
Byron 2,2008-01-01,869128,0.055794525217947095
Byron 2,2008-02-01,811702,0.05733297811133804
Byron 2,2008-03-01,865261,0.05733297811133804
Byron 2,2008-04-01,835340,0.0339263603198373
Byron 2,2008-05-01,861084,0.0339263603198373
Byron 2,2008-06-01,828912,0.0339263603198373
Byron 2,2008-07-01,855049,0.1760034321313073
Byron 2,2008-08-01,856110,0.1760034321313073
Byron 2,2008-09-01,829508,0.17446497923791637
Byron 2,2008-10-01,302863,0.290014733125367
Byron 2,2008-11-01,840801,0.2970705463588295
Byron 2,2008-12-01,868406,0.3001474521456114
Byron 2,2009-01-01,867877,0.29385695844198684
Byron 2,2009-02-01,782211,0.30245122456884027
Byron 2,2009-03-01,861576,0.30245122456884027
Byron 2,2009-04-01,830108,0.2600860347418699
Byron 2,2009-05-01,859900,0.2600860347418699
Byron 2,2009-06-01,822150,0.258547581848479
Byron 2,2009-07-01,852578,0.1165917347877256
Byron 2,2009-08-01,852279,0.1165917347877256
Byron 2,2009-09-01,826053,0.11813018768111655
Callaway,2007-01-01,921372,-0.24813954814372405
Callaway,2007-02-01,832148,-0.24991468609763667
Callaway,2007-03-01,773355,-0.25168982405154927
Callaway,2007-04-01,17380,-0.07913774581109638
Callaway,2007-05-01,592863,-0.008024199484362574
Callaway,2007-06-01,866741,-0.006249061530449941
Callaway,2007-07-01,894646,0.10467596165649691
Callaway,2007-08-01,888978,0.10467596165649691
Callaway,2007-09-01,869464,0.035273938547767975
Callaway,2007-10-01,906068,0.3649050485345758
Callaway,2007-11-01,888687,0.3783763059347908
Callaway,2007-12-01,920253,0.3691681636560193
Callaway,2008-01-01,919838,0.4894013707375233
Callaway,2008-02-01,861555,0.48184157084452783
Callaway,2008-03-01,897258,0.47263342856575624
Callaway,2008-04-01,880210,0.43976544622782165
Callaway,2008-05-01,904505,0.38093538946963335
Callaway,2008-06-01,861545,0.4128229314273915
Callaway,2008-07-01,878976,0.4112460345048843
Callaway,2008-08-01,889454,0.3944780923331172
Callaway,2008-09-01,869370,0.3307030084176008
Callaway,2008-10-01,281840,0.20838953412964353
Callaway,2008-11-01,579384,0.2537483334876168
Callaway,2008-12-01,554694,-0.313236658487049
Callaway,2009-01-01,928441,0.017103861831795308
Callaway,2009-02-01,535798,0.07758226097575972
Callaway,2009-03-01,826689,-0.14165193592111108
Callaway,2009-04-01,796254,-0.3852973964083916
Callaway,2009-05-01,909950,-0.18118279929751196
Callaway,2009-06-01,836422,-0.194654056697727
Callaway,2009-07-01,898752,-0.31590979339284303
Callaway,2009-08-01,899588,-0.3688283926438118
Callaway,2009-09-01,878322,-0.2537830518631027
Callaway,2009-10-01,918753,-0.054492352994867974
Callaway,2009-11-01,891471,-0.05614069538064398
Callaway,2009-12-01,926676,-0.05614069538064398
Calvert Cliffs 1,2007-01-01,645996,0.17100601831709547
Calvert Cliffs 1,2007-02-01,586474,0.015149511613863567
Calvert Cliffs 1,2007-03-01,661313,0.07932198925125745
Calvert Cliffs 1,2007-04-01,643783,0.26343300820617227
Calvert Cliffs 1,2007-05-01,649923,0.19829410021888685
Calvert Cliffs 1,2007-06-01,625294,0.13326806763947197
Calvert Cliffs 1,2007-07-01,637887,0.11426796023164827
Calvert Cliffs 1,2007-08-01,631196,0.12068732223161857
Calvert Cliffs 1,2007-09-01,614691,0.06949262627758353
Calvert Cliffs 1,2007-10-01,636405,0.07502318738499533
Calvert Cliffs 1,2007-11-01,637788,0.09337927172500746
Calvert Cliffs 1,2007-12-01,661483,0.13300814614608633
Calvert Cliffs 1,2008-01-01,662589,-0.028424462402392405
Calvert Cliffs 1,2008-02-01,462340,-0.02879536320947811
Calvert Cliffs 1,2008-03-01,330767,0.17529211970812159
Calvert Cliffs 1,2008-04-01,637893,0.18244706343177808
Calvert Cliffs 1,2008-05-01,654157,0.15512581215782678
Calvert Cliffs 1,2008-06-01,619566,0.15974117083799963
Calvert Cliffs 1,2008-07-01,625190,0.042662434913158444
Calvert Cliffs 1,2008-08-01,623427,0.04664134235983907
Calvert Cliffs 1,2008-09-01,616853,0.041123982019767504
Calvert Cliffs 1,2008-10-01,641248,0.07413473965835696
